match_id,team,bot_support,bot_carry,mid,jungle,top,win
4487793773,200,KFfYX6FMRAM8qMyXWqWnSSFmx0LhjgWE-I5t4RTIbpEGndo,1MDq7nWGKZHoeOHnk4hs6w0c06SxB6VdTrFPMjb9bHRT,TnZuxfCwjTd_yMQPX3GPPTX_drPrvbzih9zrFs77aijuVJE,anGqQbIfDsYUwltHho6LSa1NlgRUG9YlJI8-PdzrSedkySpZX7MPCqkg,KB_hh2gRx3u1jlE1PAJdzB5_FTCuBMnamMHUn9ReOU5eekLFql5DKDwe,Fail
4683025518,100,Qg8ZpkMa0WhOeFraXpTWuWvl9A1C6x0vYfQGwEYExTLLirtbGctRKhei,40bSsksoFIVgvkbh8XXuVkzvUja8_R7-HAYE5J4tiLiT,TGb9tAe-YbGxQG0gb9QbzGKc6NUL9Z8noGfcPMpDPzaYGSE,ZYrrd99tN_VdlhfGI9wHA-QvySwXSKr4qd7c1Dv-ff8w,sKQbYfxuHmCcfOcdHB9Fn_wcGavZ7GooaqP-SxTwAMjRIMxpX92CEeaw,Win
4683025518,200,rOEbgW3S7ChxoNNeudQUPiGJiLfjrhi9dVdIcB-bFDMM,9UBF5m4hPEtz0Y3e9UX8gTvd7iWzrA6rhqBWao7LeicP,fwqF1fqCYo3G5gUtyes_y00G84NY1nnzJnv3QYtBIm1x,9IbFfgi4_wOP-zRm92RbgKa4BWgCzolt8kx6duB9fQA,sAgj47dLvKMN29nJUcdcp2L3kKv8T-vt2ve674ACbmgn,Fail
4698066031,100,qgMQb4_QgJRtKqBQ34f2O3hHZ0x4oPJ7xAjnuUA5tLYtKsE,0GeWJwtMD7s9iVssx59gj54Ae9vjNZuiHR_iryMDBcd7ARg,os3j9uam_sbImE4LWNzsYpBj0SSyk9V7V-j3t6pe633HdT_3y9DS4esn,rxpUdLwH5Y9yLmSHDlFRytz1S0knQx7wZssJPCn3hH7mM5Y,VdLuTG9zOeggc0Z-0nYctI7-HK3QhbGpaqOC0HFOF2TC5qQ,Win
4698066031,200,K3nYnqpIqmL__2p4b1slWDvmoxWHxVnKySH9gXvdvJgD8sE,5TcZEFe8lvhqrOocEhyo_Yjq-SmVqvcuoUSmlgtTcvrBFnEVrW5L5gCg,fPw76a-GVCqExpzi9I8TuTz7agDNLthzxIg-dwr3L0m_9Xc,WfjjrEa3Lsm67QN5Tnzxe73pIcu1hZ24YXQ1npXn4j0Z,ZE7a3KEBN0lK2DqBDzE51G2FVmU8ij2URQsbpOrE8gSZCrM,Fail
4628991104,100,PviV5n4ks1v4xEXID3Gdln984TvIijme-2rtDDDEs15F,1FOArErSl1o2jFoh9D06-5qtdk5b5Na8J6AQOf3bHTWG,K-0mGmBZL7pWjMSTJ1alOOrNfg9LBg6UgNspMKQhjxab__E,vzHzj1X6epZQSA9ckkRO-Uy4EtZelJgr471QBky3_QRQqrs,QmwjA0Y5J2l2L2JwVfMrZc2O4CT3_fBqDCdGdk-B2YMP,Fail
4628991104,200,_ob-O_XlmCZ6jZExBokt9Xo7FYWqCkHnH_Gw49vn1Y0DEFA,hqrWtIWbhi3WhOe-IlutMx4QFTed1yZYgQOY9AZsuZDXDrs,T7QeCJPJFDJ3CgM1HrzHpemE-MEUIeSNHMxRDTfRF8VS,ZoV2TRXbOQJNGblU9f3B1-OOEN8IEXgmFlZSRB5q0jb5,ZhDZG2PnjYgm9hpUXi-pXuHX0XFqfPsujW-EghuaWc0D,Win
4575448212,100,X7fwxQczzNO0DkKCABe_V_AqrmISARYoJb7loKYxnQt6,fRCoTrJsLsHhaha-1tMdUt9H0pssooz5NDkHo1grJ5Qy,VHFCSQ-j49G691v2n-EvryiMHwqGDP0QEZ0DvA4i9TkwCG0,jSuWaylZuxAz6LDGzcTAc12kDSc_ISPGLhjjBt6FYkryeJc,ymhenFM3D6tmDPLrl4eo60-nRDoddvSYxeFubPQGfS9vCF2wJ3ZGLqRG,Win
4575448212,200,8mUBhsZuCZy5SitlBJLCWq4b5XPu0LoVAzrWqNtWLJa_,nLldQi7HOKDmX_-gK9_dwOx3Ojh9Jrr1ILJo5i0EN0B-NzI,DJv_tHg_szG1_4gZ4sZHex6c01e6WCiWwSHfnfvTxK9IP4ZJnt-chU2n,zSixz8U8b2A56ztyD11nq4mLnzlVALUvvbwfwLvyz471,S5_1-TgDelL80wb_yJTVSV9Itlip-_KxsKuLx8go8RazUkC7-REd1fwQ,Fail
4716645546,100,WfTCZaFLVMSqp1MWr63jisj5tM8tt-uCKKeznFKsmmHWCpI,Ym-dvI7IQQitYDYaUONF0gNuZGif_LJd53WL1ZvwcxhY84A,NajBbKescaR5_rIz6Nr6J9xoNt4aSWRKdAOMDua_sV-Qm-c,NU4qK5ahiJt6QIE2psJ2yWayZIZ7-um7GkgzGpfSH0HvALA,b-ZQpZiqWoglz3luue9TgukpZdhtRmV1KfGmSzNkxWH255I,Win
4716645546,200,iSHF7OWTy0_-O2H-RU95i0MJKXz_bGY_103S4EpgpeFq,0b6mseMnODjxub4l6GqdSW2dxS81Y0bC_PwV6KkpIkZ-MH3LEEokrHBv,CHG1k4AhLekirzMrFYMJuj4ASaKGHq6S68D1S4ZGGa6KrujX-BSX7dwO,WnBzbYi-4mWthbO_JUa9gbQwQKn-sFQb4OT1ZbWiOMuPt9A,A_I_wZGu1QeOeJ5wafGytMWM7YIL9DXVMMRExa7MZKUQ,Fail
4695116986,100,AQ54bTra5BcTxXIkYImyaXPuRvw_if12H1dNWjQZJMi2Ouh5-7oO7SSO,Uu0pMwIXK0XKN0FVHbAMGMb9XRRLnpqvZxdD8OIeD8B8gFLzVxW3jZRj,uX-7C6V1Sq4gmrGJ-udtpmgPIYTGqqwqc0xc9mySF6jjpOhSNpP7fd_R,-bYwQ4wSSxFh6NzibABJMfi9zx3kifD_pOgDLu5hwTGfkelrbIQx_PeV,vT424YYpjhp4tMERyKB4nSr7jo0iOsSXrMB_7yibw154IUlgtKl4fsPM,Fail
4695116986,200,5MF4JfXHf3qBsH4l8F2qZHqrzxBXzC9YtOAifpfyXDlWEnGKq6pVo637,GhXuEb1wkvkmL9h9mb83riY0Gge4SICy2HByeorP-BplM3LGwm9AkKxp,EOZHKGn6sth0Hf7uzv9vTImCraH46KPbGq6txg6LD_iB0Vw,tTqT6iheQtgdX7asqaEggbj6YCe2W3eswpLFXSAKcVMqibZrhyi1RLpu,iWTPgbe9rge5OgFftaK2ML57OhKyMdg0bfIdNXkY796mg-hJos-n4SlX,Win
4368059585,100,t3GFGN_pjQdaMg2T9OJt8o79qSTL58_IILBMD3Sip9ZSCYk,bBTDsKAKCtngTxcHVM_q_caQpfxlftKvJ8SseLL6E7iN,8Vahfct_uFWsa67C3RaX3KsYhjQleTbpj9ggC8MfxbQTcc8,5WmB-F6XPty3HpbexTwzjXdTJSzd79AoA6eUmqSj0G55jxA,asq3jnv3SMIgWG-zq4GN8F_pPvXdWVRM-q_ks1mRBwc,Win
4368059585,200,V1NQTW_QN7__TE5bNJWWNMuN2zYDfKwkb0SZkrG0ZAEa,yi5WZ5f8XmlsWuPxV0z4cfKcP3-lhbdLgpf-3F7kuW0uk19Vhj4pk2Se,rNP5h30yhuVtTykyqq60W9Rdu8no0ZHhkZ1U_xsXrA-QuYo,d6SytRLqbBKxfg0ArNSeON7J3j87780RpvOE0MALfRekYvE,FJ1MCPcLX6gfb57ipcuKo4mUWU1AAXW5XDtkTxQxRBED,Fail
4725460176,100,JZHJ3OCMMF8UaA29dH5gdVHzxDlUrC2JDZTAX5m451f_A60,hR4j6Jtd9SRBuikggmLDrJwmMir2I21ahGbXTzhl9oZFKb7dfl1NEx9V,fDX4U3IMAxInLIcGXiwxa3qGXNwbKGv8tYwYPii2gBELFg3ggip0wA9S,MlZSr-IOQpl2tsTxaRMlup332FcFZ92iwgCJurOMUYV9eV8,6ZoxhRqbHaIkKDvw6yOKRgqbzQpSUSctiJcCxvM35RLMvGo,Fail
4725460176,200,_IMcxDduAgj5Ca57MJhMMmRduOHh-J35a3ZaHPoNRj-UWHc,v9l5H85RdLKAqWkbh6vYYFZR0jBnKSldsbgnfjczFcvz,dmVGCpZzQJsN-ExCWwXbdamruqVn9ka7uz-SQNgmgPyR,b8qvNhNhvEHtFzfj1aXXY2iGGkYilKAcLuDm_HQv1p5myInQlXvWssMB,ZT2LYNuGEAAtoL-DcbnA4VI8F1E01xl67fT638TbkB6i8l_nrXKLj8d3,Win
4746628304,100,vuWUzlTnWu6H1GCrIstOHCdZsZJDTBnBLTbA0xScRxoNDpynLuVp01JZ,Hj0zI0mIi45O4GK8LAcNMLdcj4vL1WvbU8t6ZphEpHNRu5jUymoeLUUY,wJrp0vyfjF9hq4Q1SBAwhsRemfoJDPTPsloHoatWpu23qRA,N8PoGyoIL_92UFDKlkQGxbqNpeItVPQoG0S9fzbpAw4R9-M,F9miBaQgI2WfXdjRwEHMVkrCTlxBlQHYCeGHBl9vyrmeKkY,Win
4746628304,200,5AoMAUvAPdy5J8VrkIfxTCYJ2G8xJxrrMtPIPP_EeJHle2ntfnPBinFZ,QgyibOz_d4LnquBnaCaC0k8szW_iWY_x-4CW8p17KhA41piLlMjOxjQQ,puBQ71zYNrx9zBJPSdhCWh27noD8KOxmr9kxeTK0FLY1d0g,52cYl4dve3gWi4v1bMjBtNPO3XZjTbwLySry5ZGL4s34E_IRjAjRvtKX,n78kS5E8R12Ma3-dYWPU9H5FhfYIvoGyeI6UP8DhPhpQvyI,Fail
4658744530,100,ICd4zu81J_vLBOenFYUIIIozfs1YndWM63ZeUS_8C0iz,Vf9F5P3Y1MNNiBQNB3mCcaptj0nthN3N_7iE27G0UM1J,gY5b-ObZNhXEMQrC_23Yl-jKdEy4LisJlFEGd-4XIDo0,sMbOREwoz2tOvBR9uyO9rrNx_xFqUNZUvxAAowGXJNf6pTk,EPk9pSCt-nST32Gk-RjES-63ERFM-GbNxXMYdO_n8jr8Y3v2PIAkdliY,Fail
4658744530,200,LxRyjShJgk2D3hWfmX0COnA9JqGr8TYb45YnzBwbSQRzBGQ,WfXJGrHTOrLLYK3N3rb530oaCRAX4Y4EQngbH2PkcLGB9F1IvFKxIwij,cN9qUlbJxO99IE_jdgGt2W3TX-QdBrSrjwlRbmsmKNvm8FRLyiWalQS9,8VXOBVXYHsrM-0kqiR237ceRRS5vbexymKfSe4P3AfPU,vRcsc-2rZ_LwQHs23Sd6A4UaM7eXsxcz9hgL_FecTHUu,Win
4628303062,100,9B6qJ2PN6T2HVawOCRcv43x8cJSdtTS_s-RMg-pinREi,wtiG3rcNY8vc5HHEG2gF0dCgcAAnIf-JNJbLFfwjb2-Jy24,H3YqPtUmgT-aId7SvAT5o13_W7CA_c9Vlx4gvpUFpgL3M2Jv-rN_Zu7G,cel0WKEokmtjnc46STiFCQAeI7fkFzgOBs5tE6FTu_0m7WY,mxRmnYvDv481kwdcsyPNRug0uTReNMHpZB6dj05ltIkYWiY,Win
4628303062,200,CcKZFRTIYAP_r2fOQAayCUzWsglaxwYR9FxEZwPYcfsK,dPiNKeHQP-tPnLo22EFlienNX-xzMEkfLlLyNyDqMVHV5Bs,0bZUV5XoQzoe5gpgYKruykQb0SKSBZExoNqZBqAz2TMpTXU,61OyFt8Q4UDK9qPqhkMs3v2pMwh7tDxoiEctXrKRFbGf,INS-q6-CxCv-gT2dWSHqrtVN1k6e8y2P5tzm01p1l_Wh,Fail
4726344922,100,qCQ0tpHpSWCHM0GKum3uO7OaDTyCWy0ImonVHsK8labEdv9v94zDii4S,5blkGs-PIAwxhqUK6zn-2gijLfcjewXISlkdwSYj8wplJEs,fOFcV1hTXp9PmzhVCiuU8c15cc9y_Cqq_dKSu6tT-w0UChyMQILbztu9,vt9Am4-Isp6Z40ziQ03MGKDxLXRXvLNxK3BkW9sioScS,cuo7mrihzO0wG8nhjIF9dBWLdAonipT5RwCNZIi2wn5Z9aqOBiBnp1kb,Fail
4726344922,200,a6L7j14XP9sF151wMf1tLlApLqKcm-wVns7oa4aTMG07w0Yu4jgOiQEV,g3GCaOWAficTf1s2xDPbWqENkQCEuo9N_fHdlse1gsFKwHegH-mqyZcz,tEUVz9_idCzoUdLVV-DwgbJhKhMRY4yMsA-WprVZ_ewMxXawCvTGBnWh,qL0X_oOZUr-0s8eDxvesRmfgDoHpDzxFXSjjocqTGYwwbYA,2-4NV_3kisJoQsEsKOxz5-duRmzhJTqKu69JZn4dRZ76sNs1eYA499z4,Win
4709305565,100,XK6OPhlrwUiPmzq84RctnXTVJI6-P5gWoSuqP-1zwamxdPw,Cwy6VLLWBbZ81VN5tB3fKBQCn1cogbjKwIpAuSl_Zsk,zMjZ6Zd4wtygq1JVbJh5VnOqN5MA_y0W1UvnxBm7uP3wJa5J8Lz2FsYc,uPMzuwWTz4eC-9Y0lvlvN8EYUNkzWJXq_6Lqcb1NW3DXSClkAhwuZEAj,pIMV0O-MgZeIO-ZkGz-FxgPRZBzgn-OpkYJMzg3mSRP0IaYoOe9HLBgG,Win
4709305565,200,aTiGYhheWIyn2wyihUoKLT9o-EmaBrK-oEFTJS00frll,E8RKw-fYw84DOV9INHZ-zP6E3HKk_k08TrsZJjIQHchLIVZ20yxhmyFj,cP6fv-hdq_3nYpl3h4MTOrO-G0lOs1s6enqteUMBORmfXL__vgrO4iGY,eEYE4ZP6Am16Pftkdg2b1gayLRQk8323UGZma97DCoApx3590iOP8VVc,IRL95bNQJ2PiSrYg22N-Wj13TK2aPYnjwET670fkGym4K740zpA_UgvL,Fail
4717563106,100,LmlTMlV9TyP5HhzDyM06Jl5wvLjfQrPimp76611FiXoU,x0tVai_DbifKzHwjlwJKcpTFLcYY22RBHIbWlHev-LEyVP0ti7FVYnso,B4pP3mmLQzw2JWV1bcm9Hcte32hZQ9Mz9dH7AWBIlynJ,a8LrzmolBrTxR9OolaoJ3Y8DKYRHETZ9vZiDeBfXgD2LsTg,sC21oqySrXlHFYKU2HrJ3tTYofcBjo8uicaJ0uip92Cj,Win
4717563106,200,bnlY1PrdvCtQxvRcozNJ3nOiQI3JnYQCYuNAaAhOE-Dt,ja0dVH7paFLqiTzKy25scDy_FPio13MX2ef5zpnA1Abw,I7CUMBix2G1dYTS_3VUo0a3DqVSUmMjxekln7rwaLbLFUk6cUYAQOmE2,SBskb5L6PsA-vOZSb2s75cx7oG9MWv1XefUkxaF2gkrQ,Jt6viD8D2pcqRpTD6JjBXlYNVAVOm0p_skDNUEJCU3rLdwQ,Fail
4241607910,100,k0QZT2i3FiBjTZU6jlCTEw9j2k8mnlws1Ellt2yTY_-UH4I,X-wW0ec8sJ_-jLMEPhq9iZrW9NucMrAHv7U-u6gg32oh17A,QsID_9kuNA4PIT8324lI2C6LMoxWw-vO067dYQGSH9wD,7A5k2FTR5OY5oLsyvl8lfu8hUc9v2HjKzMuVm719IFuZzLQ,xDUfhXxSPcGd15JYyGtUK8nUCnR8yoweIPsQCh_jtLDIE_k,Fail
4241607910,200,nkznX4WqzC8u7RPbx8tCfebQ6lacKXvvHeI1Q4jlv9S4,e8RMGxay0JheRNvQ1S22Q2Jz4Knzf_MlUt_NsUnlXeOAOdA,kvUqn4GPnZ2cWvSwzw1f1_gxlxaSW2HSNjbeoze1n3FK,x5XRl89LRSsTlMIKJhG2fktd8qbmOsi5I_G8HdXysphl,8lB85NMBO3dAO3raKPyEMW5eO4NPYFG745_DPZlD-765,Win
4747807978,100,X5EXteIniXTGAjQkwU8UJKO4hrfrfrCs_htZpXjANt75,oW4hR7mdEWtJIOeIuYfc0S2V7l-t2pBbue02GEU4mmF0,0n3HUu8aKOsPq6jMtLLBLuMEZHfjUh5lvL05VtFWv_Fp,54HoUP-KfNVPdvNHVlKXSzwWJ5wpKmEL4Oj7k6C8OZRf,-EHtoBrdBIgQvsFoORDbdaUDDg1k3BTbn7_-Q2IA0VAUxebKgZ1zaxoC,Win
4747807978,200,Hx7yVx8rxA1nTTyUjZrs8SDWLo-qoV3fh1hzvPgqBg11,kO4G9-u4jxNPKZTKMinrYfVWacTuvBr0ymSPX1VJIb3pvxQ,aIsvih0IdBMZNPWR1tIlYXDspsXwDhfDNQHKxlIftkfx0WKTcNqBcI7f,3C3CwJa10coQ7VdiwJdkPSRYeqleIq4JiFM934BLn4w7sKRKffuA9wFn,z7tnpfHmhFmqh-vnIhGsrwCOYeJusGFAgfbdBvf0N4chdW8,Fail
4732177642,100,czodw2aee8Id3GrJuG-sssCU1jJLbgaIMCVSjLZgLlKCOoLsKm2-v4H3,2aCbUQ2dnchQSUUERRdZqXJY9liX7GUT1fhYsWa1_zixlyES27CHEDYK,MROhxD6O5pwErlO2CS-rLQWXNSMibjAsgFazYOK-3-rOe1I,4F_m32HYyGI1LjvH6qjzg2FviFP2VFqqIwpG-zTfIJxRgfU,pTdo4K6fCvqZjMmmxJuOCNz0VyWQaZvDYRGmRmHy7-Hu,Fail
4732177642,200,OPjWZ5z5oMZjcshBVkssTgbM3BIubeEeI2sAyTUYrM2b2-k,p4HToOoAWA2L5TPSy2QcvXaWgeG5cQmR2Cf2DGez4vJ4GkY7mfbRaJX3,m_ByTRQXMHyBcOXkUYsBIdPoQCYsK9n_G18LvtSurhi7fa83hKN0l8Ek,FlOP7tnkeLPMQVVRGiIradnkRGnTlJQV-qqgUX0pbqQY,U5RNwgC1deO4Z6xPKXAogG8Uh3K0F7atqmfXJhJhn2bibuc,Win
4737060087,100,_3EDR6AUtiDGP9kGGHSEpGn16uDESDwKPTmOQrn8Efvr,IjKha4KiJVl05gqDDeJgn6CZwzd_yl2uMPqyQU1fr0pS6jObRb8g67Rp,I4DdL8rtePeHF65__Njxw7Aso_zlZ6VE0uEIu3CiKhoG,Vhblf7pqEo1mFgsAwCRvcFQIMji0UEQkZTSRb2J106BV4yY,rcIx2UJPR5Y7QdQCzYJjFlk1x0ktknwvsgapuhuvmaDDr7V_bohV5piY,Win
4737060087,200,OYjfSixgsG5n9W-920xcNVMszQYCOkhUkLc_DrAIkqidviGzbVd99bQ_,6lUqfdE-DAF_WzACsDmXZ6A9vOCcAzueG3_tmaLabjD4wdQ,mqLMwAKoFcnyQQRxc0KWpHwKpBpcM5w9n9isp6okHVUKj3fkwWy0mN9h,4CFC1SLukuZz7n46I8a-UZiREGoTKWESDOH4VionXo25qf_hk9fMdprL,GY6QOhZTk-foPnSlj87ys_TulvuErj8RSlO_bdbKiLiSzD4,Fail
4609756417,100,cqfE5vQM29xh76lrwyS_XkqjlTIEBqYa025OhnST95Ae-XQ,WpdiaB6HeRI1Dn-DRgtlCAi6d6CiriZ0R9egEq6Irog8,p91KiHYL81-AxR2kPegVSUs0Pmrx7yuPcptwC1m7HFzmLm0,OCupbG00k59hdKD_gQkkAHZG1GCwWQq0VXeL7gsKAvVC,lfxyF9M7bfbrhA2jUpdXM4qST-CldxOY7he7pReE-_stC0b0tXaOO08b,Win
4609756417,200,crVFmCKwWTvVPtWYw9HGCMgSPPJwzrKY4T8aZ5dteKqB,vFEfcZqTIaXMhzgp3lqjpqmFhNn0b2lCFUxp58J1it_TKsw,jslxf7Om9hc7G0r4EQ9R5slUA9hGxn3ETUNwuvT7h__eWQTzwkNjcxUD,sW7Jo7hkNH2YbBgMHxF2xdLhwe0t05QD_1dqMXnS5LFW,m4hZ2YckZ4Q07nqd9S2IAeEXQup4CSrfglRjwxr4v4IQ,Fail
4738895108,100,yliIIUTRYQ4rZPhkjQ5JnVTYbD__FJp1tRixyLyLSOAr,WwD3-5vUARapLMf32-ZWpXOgcQlgh9-fnw0PrB9q-wdcgsc-tQ7MSYHI,6jSAOlFLP8dGISm0Xt6jMx-aWrtt7sWXhzhTOhY0xlbJ6XM,MhcCQqHUZsum-gs-zOzEZz1VRJFG6qmd1dBE6b2nIVPj,np6NTG1ROnLJ8Ek8qsno7UYecMpZ-TfvDoiJg3X9fDZ_,Fail
4738895108,200,npcJCOL45Zv1982Pm0wz2G_bW5Yfj9aQG6HK3R0DQYO6_5o,rfMwcvFuUmWCukz_dPUX2Eg1y50ZQjlABpPjFEPwMSWc8gk,xoTMR4SStlYl4wvFZGn8WUR9xGvj8c2poXwTUB0erEn2Ms8,SM53l_O89tgC0SVPrYdjdE7yT2XJR01np3Gz1Ggja_vDpW10bS3Xeq3_,tVglLMizX6I58rgSVpz342Kq7dVSPGZlIzSAGq9Kwq7a8qA,Win
4578659592,100,f1sIF-9WeztjhtxbHL1iM8kmq0b5Si9v8UDPC51HIZp_,0w4K8ChHENtGbcJdjAk-EoHhdB1d2g4Iovqdidec6UWQ,fwIxTIhpi7w5SoVultgwCTwiIS2aWNnXGSPEzB_86XBxcPs,lrsgtNpJdMiiZUzlNG40-S_HDwS1Sy8XrDej22p7-vFM7JQ,UG2x7HFbSFeKqbQCqV3NMzxB5PF7p_xVs7azhOnQa63k_UA,Fail
4578659592,200,LNDS6hQ2_aUXBUpkefoDj_C59HG1gSGu10io4UhEnBo7,XFbWsoGkL8BgaEb53ehF8Oz-BfPeFNwsM8vpkV9qigHh,m9DUvbSZcasWSmaXGSu7Barc1sFx_M7g4NRj0g0F0qDI,ZsOuyD7dyRVzdSB2yXhKkLOvBMRCZppJKyLsSWpC9qKoPpA,koglECsUSj6dDr5gXuewVqTwlUGKdDz3OgOVslYjqCkM,Win
4418293011,100,FC4ThkZRaR87MBvUinyAsiWeSg4Hba_AbUJgKfq5ThRc-BO09uxQRkdj,ewyvj9WNT6lz4Hh0MZH0JeyCOc4VKYU7KjqL_a7wxPZMQCI,3vt92M5ROoKZyS3L7EjLQ0s5WhK4stma9fFXxc8OTXGw,ibYPEUb8PHbToGW9xxNzRUxtaujwiTh45AKtrdCHZgEWWrY,I9JOrNx0NnRAW09FLgNP9McEmxB418cwswlhIoGaKBg7tgY,Win
4418293011,200,2uaUYaF8jE8VirzvuzchR67Etcj-kimjPsccHwYwgwNJ,o4eEFGLXyqCH-UqvklK1pL0yeRL_fokVw2yRDvTDHojGokyQL1bPn6Ml,nfJ1CKG2Sfihm48JrROIitl4Vwju0AGPoniSX3Sf-lmE,xrjhOcCacfCyml8dsxbKhKD-L3dRvCW907e8XpU5FyEWLwE,4HLmGy_wLtx2ZhFUWQs53lowkTDWG05HyConYWB0aGMw,Fail
4746038555,100,NmXbabiBoq3bmUfQW0e0KpShAuPhXLt0mK3XYC4PAm3M9Ig,tudEQclQrYx7glmYSQBUIIm05nIBgGmIlLwxuqZRkDqyGrtYwQ6oUAiJ,MJBfcZWelKLqb9_D0vOE3unRI2QcaT6MZP4YeasJQ7vwEIU1x6yPFfUy,5AiG7GhANUQ12MyQwTROcgg5CXE5cdLiTS7BkXTqvNAZ5Wc,EMOt_Cp47Lw0wqSH6-_pZzOABZmUNizhwGit6nbHXIh_,Win
4746038555,200,6B5tvVp-zSNAVrFYhwScZR_QjeVmkUVHL-n2M1_EqXKNRzg,yfIEZtRXKc1ROiLOYsnm0IZNqg6s1xHmnC3ZsfUu6RNwEJk9CRyGDKkJ,L-SpuzjCn7mM_xVgb_ywO3NKD7OhAztdwAk4dHmIasitCr8,vuzGnyDFbW0D-OJBAGV-3pNeh9HbPTyWh73QxH31dsDy,6T_h35VcB2lQBFmYVGYhrp2kUZzpnGU1hkPcC9cIpM0ugoBSvK3YgXXr,Fail
4737420577,100,OM_k3ZFXzngEySXmcYLj1_O9qv83ciIldP6s7dQtzgaHNiU,MvUV_k--w52Y_6TAn-VQyHDc8QrTUqmVF-nKYUEzk4kIrPg,8932NW4kAYA0uqM3XwKwDcPuzd4WmKE5jPEsFHjWaSzR3RMelXvv7IRp,rQW02jQyL3i-mk19dawhvmV-GAH25imQenoOVcLejPFjbLwCtkQpAGlA,oaz9iRYZhZeCWAs3kTF-QOi2iSmHMk8dW0Lczxv0rBzx,Win
4737420577,200,tR0S3ufuNJ94WSlHiHKJvd2MblucAR0GXC6_2R9WNquamRA,r6r6ZONH1G2mbr1oKrV1MYogj4pLYKqtFFaVDUNfRMMYcaA6xLSGzO0s,cwyjnGEvN6Nr8wJhvdmFmYkvs5E5awPhNTk8ZJU1o20koRE,3o88Kh_BEiXcaIrMSkEkSPM8WHkA3Y3ZYDX_BErafLY_Dm57spdtLorv,XQbG9ruNMeZccHeqD95BZ5vPQLoiwWAoAewAzpCG7tTx3_j0CjpPsqa7,Fail
4517023010,100,gCTeHNX-y3LruSW4XK9CmB0Ty1y3jEC_LNBS2EwhN-p0,o2u2zc8dcGkcay75k-oGj_RrFAcCEtYGBT1_6b8XC6EX0c2Ycq-kJIb4,qTR5r8fxLDpQkCyBg1dI0GM9mScoQ7hHgy02JrUdWSD6,KADti9EXpwLidogM76wpGEJK8Fy5DieLEnUd4MSiTqIFQx0,mVdm-SSI1rllg1sFv8SFQIxjnaLrgZOvzHMtMrD2GsvR9PE,Fail
4517023010,200,2PvuUspcuIVxvgiKOhXuoY3cw3eWX2OR4q3sUukOMwhKkOs,hrSBttdjxywuz537b46rfN79orVVHfGJHG9u-2-6LU_opyQ,bKhieeo5Pv5EoPhpnMXjASgCiMyT7UEtKawIOhLFo1Ze,rjtbk5y2IUAKNOhBY5-e701pI0lnoyf_Bz7-fvA4Mg7pTktzNrFjRoEs,aCC_nUkFsoquR9Su8XsG6o64pVLOm9NrZqu-P2rScEzYY9tMKi-3HYfr,Win
4747578658,100,OKA7X2r4luiGf9IR7IMzo5uanW-FPd54GhAmZ9He0Z4o,44efKs9SbJdBOx2wIUCd3mTDEUr0OCZV0gqf1D5ei0k6eAg,wz8YD-kUfR2r2bmMQ0Fbf78F_SSPYc2jeGMzIZl6fMSVE-WuQbgs92sj,1NU0FuwdhgrjvlT5ihtcmQDYO44M3KwBRhMZ-SsFjetx,o1PG9Sk9xlEGgGv9vJBkalijSAMwrpcn9vsgs97zC2Xj,Win
4747578658,200,6OyZf8uoALkRYsGO9GmFJkG4lvqbRcJwc6i_lkIEEIX6X0iP0tjogsJr,gxvEDTh_yVMRz8ROuTMH6TS1MgRHKZSYK1gBUhGCTnsL8di_MIQ7jZGU,Z6Ci5MN1_Mi9j6BQjt6R93s-aGKXiIKP0InO-nqpq-peLsxT8lPVmlgU,TySEn-2uy2YyEwe-utHjsivDrQc-UAZcAamOcFArgIY,jO-51y3Xxa_nfV98Z3rVUxfusgXO4AdJ_S71AsOXjZwbUxM,Fail
4500606246,100,1T7u7enKZSAIg3As3nFiLqVuhUPTbbRa1nTMGOxZuLbJohcKVtSJIStm,DZpg6WKp_dqIsjQMtilI_JRgslavxOzSMO7geqKa01t_,FMXC8oD8cKHw2ZPsNoGnb7A-4n-0Gz1r-ofd6gIpjhdlXjQ,80HJeCzQ5fv880saksM_WRf2iHBQIA25kVIYBE5JHW7E,sRjS3jcu8ofqURHvfDsgseaw7P-xtyLQKFSVzPPBS9DlImc,Win
4500606246,200,H7yfz65WOPNMqxNBnO8gS4qczO4SmsVxcv6Zueje3RmtI-s,uX5TFTDdmq1mJ7HaSElR3ZB4UjDdy6tecedeFiaSD74DWwc,9hkLfgIxgSLUZXP4bQ1I5d1eCLarQiTz3rjHNbaNEpjPH4s,3b29B3Wxzsg80lAh9mDo6hsFNOMIPK3ffymscc5DseSv,wGF03eRga5Dp-SOqriXhcFBglgUkAP_8zMUYFzlN9-e5a1g,Fail
4095561009,100,M77yhL7FEIM1bOZfaCCxtbhvQn6EuZdRmFTmsPJmKTuj,KtFOfylBeN0l6e_5Njl0UW3W3IEVLFy5ymPATlGyqIey,BtTnfBl1pl7sZvh5RLpMLW3uGmF3rNjl9GHDEL58JKhz7-U,o94-y0qD1yCUMdw6nvykguoVE_7EuPdu5sPw9onzbZRq,gH0O0CsXdNXOW2gF47LPN3E5LyVZh8EwnXZo7uhEs_1d,Fail
